#=======================================================================================================================
# InTensors - CN mixture SELFIES dataset
#=======================================================================================================================
#
# Author           : Nimal Naser (n2[ⓐⓣ]intensors.com)
# Company          : InTensors
# Version          : 1.3.1
# Created on       : 4 June 2026
# Last modified on : 25 June 2026
#
#-----------------------------------------------------------------------------------------------------------------------
#
#-----------------------------------------------------------------------------------------------------------------------
#
#
#-----------------------------------------------------------------------------------------------------------------------
# Changelog
#-----------------------------------------------------------------------------------------------------------------------
#
#-----------------------------------------------------------------------------------------------------------------------
# Information
#-----------------------------------------------------------------------------------------------------------------------
# Source: cheetah_mixture_composition.dat joined with cheetah_materials.dat
# (SELFIES) and cheetah_cetane_number.dat (CN, required).
# Unused cpnt_selfies_* slots are NaN.
# Mixture order follows cheetah_mixture.dat.
# Selection: identified components <= 10, or top 10 identified volume fractions >= 95 % of total identified volume when > 10 identified components.
# Unidentified components are excluded from ranking and thresholds.
# cpnt_vol_*: volume fraction (0-1) from mixture_comp_vol (%).
# Source file SHA-256:
# sha256:0b65a4a2dc572bdff5e1806c873cf0c9b926bef4eddea53bf148e5072f95c576  database/cheetah/cheetah_mixture_composition.dat
# sha256:fd67fc95758fc0b6d821719b033220056c85634dc6b1ff80d4af1367ffe33e77  database/cheetah/cheetah_mixture.dat
# sha256:1d13603eddbb4b1b3d570458ad256027ae8f640357a3b0652f0ae490b662cbdd  database/cheetah/cheetah_materials.dat
# sha256:ce7d6cbbd56b26c671f69dcdcaebe097f6e4f5002713180cb96803fd3ed91910  database/cheetah/cheetah_cetane_number.dat
# Source commits:
# git:d85ff2d9701a46efd8a3e2d0bfed3ccf3c4b6ffe  database/cheetah/cheetah_mixture_composition.dat
# git:653076ba7de402ff9412600afa55b507625c6eb6  database/cheetah/cheetah_mixture.dat
# git:d85ff2d9701a46efd8a3e2d0bfed3ccf3c4b6ffe  database/cheetah/cheetah_materials.dat
# git:d85ff2d9701a46efd8a3e2d0bfed3ccf3c4b6ffe  database/cheetah/cheetah_cetane_number.dat
#
#-----------------------------------------------------------------------------------------------------------------------
# Data
#-----------------------------------------------------------------------------------------------------------------------
cn_mxtr_selfies_id	mixture_id	mixture_name	mixture_type	cpnt_selfies_1	cpnt_selfies_2	cpnt_selfies_3	cpnt_selfies_4	cpnt_selfies_5	cpnt_selfies_6	cpnt_selfies_7	cpnt_selfies_8	cpnt_selfies_9	cpnt_selfies_10	cpnt_vol_1	cpnt_vol_2	cpnt_vol_3	cpnt_vol_4	cpnt_vol_5	cpnt_vol_6	cpnt_vol_7	cpnt_vol_8	cpnt_vol_9	cpnt_vol_10	CN
CNMX_TRDS_A0_000217	CHTA_MXTR_A0_002495	iso-cetane/cetane 37/63 v/v	surrogate fuel	[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C]	[C][C][Branch1][#Branch2][C][C][Branch1][C][C][Branch1][C][C][C][C][C][Branch1][C][C][Branch1][C][C][C][C][Branch1][C][C][Branch1][C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.300000E-01	3.700000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	6.855000E+01
CNMX_TRDS_A0_000218	CHTA_MXTR_A0_002496	iso-cetane/cetane 38/62 v/v	surrogate fuel	[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C]	[C][C][Branch1][#Branch2][C][C][Branch1][C][C][Branch1][C][C][C][C][C][Branch1][C][C][Branch1][C][C][C][C][Branch1][C][C][Branch1][C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.200000E-01	3.800000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	6.770000E+01
CNMX_TRDS_A0_000219	CHTA_MXTR_A0_002497	iso-cetane/cetane 39/61 v/v	surrogate fuel	[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C]	[C][C][Branch1][#Branch2][C][C][Branch1][C][C][Branch1][C][C][C][C][C][Branch1][C][C][Branch1][C][C][C][C][Branch1][C][C][Branch1][C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.100000E-01	3.900000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	6.685000E+01
CNMX_TRDS_A0_000220	CHTA_MXTR_A0_002498	iso-cetane/cetane 40/60 v/v	surrogate fuel	[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C]	[C][C][Branch1][#Branch2][C][C][Branch1][C][C][Branch1][C][C][C][C][C][Branch1][C][C][Branch1][C][C][C][C][Branch1][C][C][Branch1][C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.000000E-01	4.000000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	6.600000E+01
CNMX_TRDS_A0_000221	CHTA_MXTR_A0_002499	iso-cetane/cetane 41/59 v/v	surrogate fuel	[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C]	[C][C][Branch1][#Branch2][C][C][Branch1][C][C][Branch1][C][C][C][C][C][Branch1][C][C][Branch1][C][C][C][C][Branch1][C][C][Branch1][C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.900000E-01	4.100000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	6.515000E+01
CNMX_TRDS_A0_000222	CHTA_MXTR_A0_002500	iso-cetane/cetane 42/58 v/v	surrogate fuel	[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C]	[C][C][Branch1][#Branch2][C][C][Branch1][C][C][Branch1][C][C][C][C][C][Branch1][C][C][Branch1][C][C][C][C][Branch1][C][C][Branch1][C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.800000E-01	4.200000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	6.430000E+01
CNMX_TRDS_A0_000223	CHTA_MXTR_A0_002501	iso-cetane/cetane 43/57 v/v	surrogate fuel	[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C]	[C][C][Branch1][#Branch2][C][C][Branch1][C][C][Branch1][C][C][C][C][C][Branch1][C][C][Branch1][C][C][C][C][Branch1][C][C][Branch1][C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.700000E-01	4.300000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	6.345000E+01
CNMX_TRDS_A0_000224	CHTA_MXTR_A0_002502	iso-cetane/cetane 44/56 v/v	surrogate fuel	[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C]	[C][C][Branch1][#Branch2][C][C][Branch1][C][C][Branch1][C][C][C][C][C][Branch1][C][C][Branch1][C][C][C][C][Branch1][C][C][Branch1][C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.600000E-01	4.400000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	6.260000E+01
CNMX_TRDS_A0_000225	CHTA_MXTR_A0_002503	iso-cetane/cetane 45/55 v/v	surrogate fuel	[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C]	[C][C][Branch1][#Branch2][C][C][Branch1][C][C][Branch1][C][C][C][C][C][Branch1][C][C][Branch1][C][C][C][C][Branch1][C][C][Branch1][C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.500000E-01	4.500000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	6.175000E+01
CNMX_TRDS_A0_000226	CHTA_MXTR_A0_002504	iso-cetane/cetane 46/54 v/v	surrogate fuel	[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C]	[C][C][Branch1][#Branch2][C][C][Branch1][C][C][Branch1][C][C][C][C][C][Branch1][C][C][Branch1][C][C][C][C][Branch1][C][C][Branch1][C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.400000E-01	4.600000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	6.090000E+01
CNMX_TRDS_A0_000227	CHTA_MXTR_A0_002505	iso-cetane/cetane 47/53 v/v	surrogate fuel	[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C]	[C][C][Branch1][#Branch2][C][C][Branch1][C][C][Branch1][C][C][C][C][C][Branch1][C][C][Branch1][C][C][C][C][Branch1][C][C][Branch1][C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.300000E-01	4.700000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	6.005000E+01
CNMX_TRDS_A0_000228	CHTA_MXTR_A0_002506	iso-cetane/cetane 48/52 v/v	surrogate fuel	[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C]	[C][C][Branch1][#Branch2][C][C][Branch1][C][C][Branch1][C][C][C][C][C][Branch1][C][C][Branch1][C][C][C][C][Branch1][C][C][Branch1][C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.200000E-01	4.800000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	5.920000E+01
CNMX_TRDS_A0_000229	CHTA_MXTR_A0_002507	iso-cetane/cetane 49/51 v/v	surrogate fuel	[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C]	[C][C][Branch1][#Branch2][C][C][Branch1][C][C][Branch1][C][C][C][C][C][Branch1][C][C][Branch1][C][C][C][C][Branch1][C][C][Branch1][C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.100000E-01	4.900000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	5.835000E+01
CNMX_TRDS_A0_000230	CHTA_MXTR_A0_002508	iso-cetane/cetane 50/50 v/v	surrogate fuel	[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C]	[C][C][Branch1][#Branch2][C][C][Branch1][C][C][Branch1][C][C][C][C][C][Branch1][C][C][Branch1][C][C][C][C][Branch1][C][C][Branch1][C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.000000E-01	5.000000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	5.750000E+01
CNMX_TRDS_A0_000231	CHTA_MXTR_A0_002509	iso-cetane/cetane 51/49 v/v	surrogate fuel	[C][C][Branch1][#Branch2][C][C][Branch1][C][C][Branch1][C][C][C][C][C][Branch1][C][C][Branch1][C][C][C][C][Branch1][C][C][Branch1][C][C][C]	[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.100000E-01	4.900000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	5.665000E+01
CNMX_TRDS_A0_000232	CHTA_MXTR_A0_002510	iso-cetane/cetane 52/48 v/v	surrogate fuel	[C][C][Branch1][#Branch2][C][C][Branch1][C][C][Branch1][C][C][C][C][C][Branch1][C][C][Branch1][C][C][C][C][Branch1][C][C][Branch1][C][C][C]	[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.200000E-01	4.800000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	5.580000E+01
CNMX_TRDS_A0_000233	CHTA_MXTR_A0_002511	iso-cetane/cetane 53/47 v/v	surrogate fuel	[C][C][Branch1][#Branch2][C][C][Branch1][C][C][Branch1][C][C][C][C][C][Branch1][C][C][Branch1][C][C][C][C][Branch1][C][C][Branch1][C][C][C]	[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.300000E-01	4.700000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	5.495000E+01
CNMX_TRDS_A0_000234	CHTA_MXTR_A0_002512	iso-cetane/cetane 54/46 v/v	surrogate fuel	[C][C][Branch1][#Branch2][C][C][Branch1][C][C][Branch1][C][C][C][C][C][Branch1][C][C][Branch1][C][C][C][C][Branch1][C][C][Branch1][C][C][C]	[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.400000E-01	4.600000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	5.410000E+01
CNMX_TRDS_A0_000235	CHTA_MXTR_A0_002513	iso-cetane/cetane 55/45 v/v	surrogate fuel	[C][C][Branch1][#Branch2][C][C][Branch1][C][C][Branch1][C][C][C][C][C][Branch1][C][C][Branch1][C][C][C][C][Branch1][C][C][Branch1][C][C][C]	[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.500000E-01	4.500000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	5.325000E+01
CNMX_TRDS_A0_000236	CHTA_MXTR_A0_002514	iso-cetane/cetane 56/44 v/v	surrogate fuel	[C][C][Branch1][#Branch2][C][C][Branch1][C][C][Branch1][C][C][C][C][C][Branch1][C][C][Branch1][C][C][C][C][Branch1][C][C][Branch1][C][C][C]	[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.600000E-01	4.400000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	5.240000E+01
CNMX_TRDS_A0_000237	CHTA_MXTR_A0_002515	iso-cetane/cetane 57/43 v/v	surrogate fuel	[C][C][Branch1][#Branch2][C][C][Branch1][C][C][Branch1][C][C][C][C][C][Branch1][C][C][Branch1][C][C][C][C][Branch1][C][C][Branch1][C][C][C]	[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.700000E-01	4.300000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	5.155000E+01
CNMX_TRDS_A0_000238	CHTA_MXTR_A0_002516	iso-cetane/cetane 58/42 v/v	surrogate fuel	[C][C][Branch1][#Branch2][C][C][Branch1][C][C][Branch1][C][C][C][C][C][Branch1][C][C][Branch1][C][C][C][C][Branch1][C][C][Branch1][C][C][C]	[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.800000E-01	4.200000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	5.070000E+01
CNMX_TRDS_A0_000239	CHTA_MXTR_A0_002517	iso-cetane/cetane 59/41 v/v	surrogate fuel	[C][C][Branch1][#Branch2][C][C][Branch1][C][C][Branch1][C][C][C][C][C][Branch1][C][C][Branch1][C][C][C][C][Branch1][C][C][Branch1][C][C][C]	[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.900000E-01	4.100000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.985000E+01
CNMX_TRDS_A0_000240	CHTA_MXTR_A0_002518	iso-cetane/cetane 60/40 v/v	surrogate fuel	[C][C][Branch1][#Branch2][C][C][Branch1][C][C][Branch1][C][C][C][C][C][Branch1][C][C][Branch1][C][C][C][C][Branch1][C][C][Branch1][C][C][C]	[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.000000E-01	4.000000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.900000E+01
CNMX_TRDS_A0_000241	CHTA_MXTR_A0_002519	iso-cetane/cetane 61/39 v/v	surrogate fuel	[C][C][Branch1][#Branch2][C][C][Branch1][C][C][Branch1][C][C][C][C][C][Branch1][C][C][Branch1][C][C][C][C][Branch1][C][C][Branch1][C][C][C]	[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.100000E-01	3.900000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.815000E+01
CNMX_TRDS_A0_000242	CHTA_MXTR_A0_002520	iso-cetane/cetane 62/38 v/v	surrogate fuel	[C][C][Branch1][#Branch2][C][C][Branch1][C][C][Branch1][C][C][C][C][C][Branch1][C][C][Branch1][C][C][C][C][Branch1][C][C][Branch1][C][C][C]	[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.200000E-01	3.800000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.730000E+01
CNMX_TRDS_A0_000243	CHTA_MXTR_A0_002521	iso-cetane/cetane 63/37 v/v	surrogate fuel	[C][C][Branch1][#Branch2][C][C][Branch1][C][C][Branch1][C][C][C][C][C][Branch1][C][C][Branch1][C][C][C][C][Branch1][C][C][Branch1][C][C][C]	[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.300000E-01	3.700000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.645000E+01
CNMX_TRDS_A0_000244	CHTA_MXTR_A0_002522	iso-cetane/cetane 64/36 v/v	surrogate fuel	[C][C][Branch1][#Branch2][C][C][Branch1][C][C][Branch1][C][C][C][C][C][Branch1][C][C][Branch1][C][C][C][C][Branch1][C][C][Branch1][C][C][C]	[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.400000E-01	3.600000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.560000E+01
CNMX_TRDS_A0_000245	CHTA_MXTR_A0_002523	iso-cetane/cetane 65/35 v/v	surrogate fuel	[C][C][Branch1][#Branch2][C][C][Branch1][C][C][Branch1][C][C][C][C][C][Branch1][C][C][Branch1][C][C][C][C][Branch1][C][C][Branch1][C][C][C]	[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.500000E-01	3.500000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.475000E+01
CNMX_TRDS_A0_000246	CHTA_MXTR_A0_002524	iso-cetane/cetane 66/34 v/v	surrogate fuel	[C][C][Branch1][#Branch2][C][C][Branch1][C][C][Branch1][C][C][C][C][C][Branch1][C][C][Branch1][C][C][C][C][Branch1][C][C][Branch1][C][C][C]	[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.600000E-01	3.400000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.390000E+01
CNMX_TRDS_A0_000247	CHTA_MXTR_A0_002525	iso-cetane/cetane 67/33 v/v	surrogate fuel	[C][C][Branch1][#Branch2][C][C][Branch1][C][C][Branch1][C][C][C][C][C][Branch1][C][C][Branch1][C][C][C][C][Branch1][C][C][Branch1][C][C][C]	[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.700000E-01	3.300000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.305000E+01
CNMX_TRDS_A0_000248	CHTA_MXTR_A0_002526	iso-cetane/cetane 68/32 v/v	surrogate fuel	[C][C][Branch1][#Branch2][C][C][Branch1][C][C][Branch1][C][C][C][C][C][Branch1][C][C][Branch1][C][C][C][C][Branch1][C][C][Branch1][C][C][C]	[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.800000E-01	3.200000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.220000E+01
CNMX_TRDS_A0_000249	CHTA_MXTR_A0_002527	iso-cetane/cetane 69/31 v/v	surrogate fuel	[C][C][Branch1][#Branch2][C][C][Branch1][C][C][Branch1][C][C][C][C][C][Branch1][C][C][Branch1][C][C][C][C][Branch1][C][C][Branch1][C][C][C]	[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.900000E-01	3.100000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.135000E+01
CNMX_TRDS_A0_000250	CHTA_MXTR_A0_002528	iso-cetane/cetane 70/30 v/v	surrogate fuel	[C][C][Branch1][#Branch2][C][C][Branch1][C][C][Branch1][C][C][C][C][C][Branch1][C][C][Branch1][C][C][C][C][Branch1][C][C][Branch1][C][C][C]	[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.000000E-01	3.000000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.050000E+01
CNMX_TRDS_A0_000251	CHTA_MXTR_A0_002529	iso-cetane/cetane 71/29 v/v	surrogate fuel	[C][C][Branch1][#Branch2][C][C][Branch1][C][C][Branch1][C][C][C][C][C][Branch1][C][C][Branch1][C][C][C][C][Branch1][C][C][Branch1][C][C][C]	[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.100000E-01	2.900000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.965000E+01
CNMX_TRDS_A0_000252	CHTA_MXTR_A0_002530	iso-cetane/cetane 72/28 v/v	surrogate fuel	[C][C][Branch1][#Branch2][C][C][Branch1][C][C][Branch1][C][C][C][C][C][Branch1][C][C][Branch1][C][C][C][C][Branch1][C][C][Branch1][C][C][C]	[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.200000E-01	2.800000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.880000E+01
CNMX_TRDS_A0_000253	CHTA_MXTR_A0_002531	iso-cetane/cetane 73/27 v/v	surrogate fuel	[C][C][Branch1][#Branch2][C][C][Branch1][C][C][Branch1][C][C][C][C][C][Branch1][C][C][Branch1][C][C][C][C][Branch1][C][C][Branch1][C][C][C]	[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.300000E-01	2.700000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.795000E+01
CNMX_TRDS_A0_000254	CHTA_MXTR_A0_002532	iso-cetane/cetane 74/26 v/v	surrogate fuel	[C][C][Branch1][#Branch2][C][C][Branch1][C][C][Branch1][C][C][C][C][C][Branch1][C][C][Branch1][C][C][C][C][Branch1][C][C][Branch1][C][C][C]	[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.400000E-01	2.600000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.710000E+01
CNMX_TRDS_A0_000255	CHTA_MXTR_A0_002533	iso-cetane/cetane 75/25 v/v	surrogate fuel	[C][C][Branch1][#Branch2][C][C][Branch1][C][C][Branch1][C][C][C][C][C][Branch1][C][C][Branch1][C][C][C][C][Branch1][C][C][Branch1][C][C][C]	[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.500000E-01	2.500000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.625000E+01
CNMX_TRDS_A0_000256	CHTA_MXTR_A0_002534	iso-cetane/cetane 76/24 v/v	surrogate fuel	[C][C][Branch1][#Branch2][C][C][Branch1][C][C][Branch1][C][C][C][C][C][Branch1][C][C][Branch1][C][C][C][C][Branch1][C][C][Branch1][C][C][C]	[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.600000E-01	2.400000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.540000E+01
CNMX_TRDS_A0_000257	CHTA_MXTR_A0_002535	iso-cetane/cetane 77/23 v/v	surrogate fuel	[C][C][Branch1][#Branch2][C][C][Branch1][C][C][Branch1][C][C][C][C][C][Branch1][C][C][Branch1][C][C][C][C][Branch1][C][C][Branch1][C][C][C]	[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.700000E-01	2.300000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.455000E+01
CNMX_TRDS_A0_000258	CHTA_MXTR_A0_002536	iso-cetane/cetane 78/22 v/v	surrogate fuel	[C][C][Branch1][#Branch2][C][C][Branch1][C][C][Branch1][C][C][C][C][C][Branch1][C][C][Branch1][C][C][C][C][Branch1][C][C][Branch1][C][C][C]	[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.800000E-01	2.200000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.370000E+01
